Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m),TTC (s)
0.0,8.808552074432374,7.056000137329103,7.056000137329103,16.00869127557083,0.0,0.0,107.0,133.0,123.0,133.42500305175778,2.446820020675659,1.9600000381469729,,,,,1.717825363652256,32.88353603945813
0.05,8.174808311588675,8.820000171661377,7.938000154495238,16.008990277622313,0.1276656985282898,0.1126999855041504,107.0,133.0,123.0,133.42500305175778,2.27078008655241,2.450000047683716,-3.520798682464985,9.800000190734858,,,0.5819302496978529,inf
0.1,4.181039857894926,10.584000205993652,8.820000171661377,16.007889197602946,0.20566119998693466,0.2498999983072281,107.0,133.0,123.0,133.42500305175778,1.1613999605263683,2.940000057220459,-22.18760252052083,9.800000190734863,,,0.0,inf
0.15000000000000002,1.8218554973677532,10.747439861297607,9.301860094070436,16.006343845814875,0.2426491007208824,0.40529029071331024,107.0,133.0,123.0,133.42500305175778,0.5060709714910425,2.9853999614715576,-13.106579780706511,0.9079980850219723,,,0.0,inf
0.2,0.4834584116980967,7.768655776977542,8.995219230651855,16.005689852849482,0.2559195011854172,0.5298077911138535,107.0,133.0,123.0,133.42500305175778,0.1342940032494713,2.1579599380493173,-7.435539364831427,-16.54880046844481,,,0.0,inf
0.25,0.2289610862736867,4.8947761058807435,8.311812043190004,16.005706728567656,0.2561644017696381,0.6134719923138618,107.0,133.0,123.0,133.42500305175778,0.06360030174269074,1.3596600294113177,-1.4138740301356114,-15.965998172759996,,,0.0,inf
0.30000000000000004,0.5667335987091588,0.2858883018613525,7.165251508714483,16.00584300032318,0.2624727040529251,0.6421069949865341,107.0,133.0,123.0,133.42500305175778,0.157425999641433,0.07941341718370902,1.8765139579748435,-25.60493224455215,,,0.010605161071237162,205.1437224472266
0.35000000000000003,0.6878411829474651,1.2601333397479657,6.427111737593668,16.00582666901001,0.2715299017727375,0.6545059978961945,107.0,133.0,123.0,133.42500305175778,0.19106699526318474,0.3500370388188794,0.6728199124350349,5.412472432703408,,,0.0,inf
0.4,0.6899652242663309,1.8184629654651103,5.915039651801607,16.005770399635903,0.2811941020190716,0.6770130023360252,107.0,133.0,123.0,133.42500305175778,0.19165700674064745,0.5051286015180861,0.011800229549254197,3.101831253984136,,,0.0,inf
0.45,0.6322392046452701,2.0269728720120805,5.526232973822653,16.005708366420063,0.2903392016887665,0.7043372988700867,107.0,133.0,123.0,133.42500305175778,0.1756220012903528,0.5630480200033557,-0.32070010900589313,1.1583883697053923,-0.186661302289348,,0.0,inf
0.5,0.5494175791743287,1.9688721142311905,5.017520171512863,16.00566423042808,0.29844460263848305,0.7322819977998734,107.0,133.0,123.0,133.42500305175778,0.15261599421509128,0.5469089206197751,-0.4601201415052304,-0.3227819876716121,-0.27049900669273724,,0.0,inf
0.55,0.4610628247269791,1.7295322128948023,4.308473375636205,16.005645157948074,0.3053380008786917,0.7578397989273071,107.0,133.0,123.0,133.42500305175778,0.12807300686860532,0.4804256146930006,-0.4908597469297189,-1.3296661185354897,-0.3541621290630276,,0.0,inf
0.6000000000000001,0.37747078835992104,1.387136416372912,3.3887869966741304,16.00564591695656,0.3110362011939287,0.7791418991982937,107.0,133.0,123.0,133.42500305175778,0.10485299676664472,0.3853156712146978,-0.46440020203921145,-1.9021988695660546,-0.38811042412994967,,0.0,inf
0.65,0.3033799141646836,1.00696340226384,2.4147393507707537,16.005656279053728,0.315649401396513,0.7953073885291815,107.0,133.0,123.0,133.42500305175778,0.08427219837907877,0.27971205618440004,-0.41161596775131953,-2.112072300605958,-0.3777993133051494,,0.0,inf
0.7000000000000001,0.24037235677244345,0.6386228197041549,1.7017360550434155,16.00566704530261,0.3193254014477134,0.8062361981719732,107.0,133.0,123.0,133.42500305175778,0.0667700991034565,0.1773952276955986,-0.35004198551244503,-2.046336569776027,-0.3416016580750522,,0.0,inf
0.75,0.18829403668664127,0.3157479828586212,1.243833242741203,16.00567295295361,0.32221814058721066,0.8123877979815006,107.0,133.0,123.0,133.42500305175778,0.05230389907962257,0.08770777301628367,-0.28932400047667906,-1.793749093586301,-0.29452077649144914,,0.0,inf
0.8,0.14612976461659338,0.05750502296999002,1.2209949148520671,16.00567281020428,0.3244715910404921,0.8145665992051363,107.0,133.0,123.0,133.42500305175778,0.04059160128238705,0.015973617491663896,-0.2342459559447103,-1.4346831104923943,-0.24581917894746774,,0.0008209700979755869,649.8978132441879
0.8500000000000001,0.11253167689244893,0.1299309308164235,1.1079746739589131,16.005668109048113,0.3262123907916248,0.8153951987624168,107.0,133.0,123.0,133.42500305175778,0.03125879913679137,0.03609192522678431,-0.18665604291191348,0.40236615470240794,-0.20047516718319275,,0.00011786483781878713,inf
0.9,0.08609579801647944,0.2480891869571829,0.9509372961081202,16.005661327007278,0.32754780096001923,0.8182500991970301,107.0,133.0,123.0,133.42500305175778,0.023915499449022066,0.06891366304366192,-0.14686599375538623,0.6564347563375531,-0.16077544543260097,,0.0,inf
0.95,0.06549983918675685,0.3060027106067041,0.7788402799675824,16.00565466208395,0.3285661010304466,0.8222384992986917,107.0,133.0,123.0,133.42500305175778,0.018194399774099125,0.08500075294630668,-0.11442199349845897,0.3217417980528957,-0.12758212097745353,,0.0,inf
