Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m),TTC (s)
0.0,8.808552074432374,7.056000137329103,7.056000137329103,11.012522430846005,0.0,0.0,107.0,133.0,118.0,133.4219970703125,2.446820020675659,1.9600000381469729,,,,,1.717825363652256,22.62087962135137
0.05,8.174808311527482,8.820000171661377,7.938000154495238,11.012957079838033,0.1276656985282898,0.1126999855041504,107.0,133.0,118.0,133.4219970703125,2.2707800865354115,2.450000047683716,-3.520798682804953,9.800000190734858,,,0.5819302496592194,inf
0.1,4.181039857876721,10.584000205993652,8.820000171661377,11.011356433068633,0.20566119998693466,0.2498999983072281,107.0,133.0,118.0,133.4219970703125,1.1613999605213114,2.940000057220459,-22.187602520282,9.800000190734863,,,0.0,inf
0.15000000000000002,1.8218554973617416,10.74743986129761,9.301860094070436,11.009109737714164,0.2426491007208824,0.4052903801202774,107.0,133.0,118.0,133.4219970703125,0.5060709714893726,2.985399961471558,-13.106579780638771,0.9079980850219812,,,0.0,inf
0.2,0.4834584116942986,7.768655776977542,8.995219230651855,11.008158864733863,0.2559195011854172,0.5298078805208206,107.0,133.0,118.0,133.4219970703125,0.13429400324841628,2.1579599380493173,-7.435539364819129,-16.54880046844482,,,0.0,inf
0.25,0.22895928919374675,4.894776105880745,8.311812043190004,11.008183402099768,0.2561644017696381,0.6134719848632812,107.0,133.0,118.0,133.4219970703125,0.06359980255381854,1.3596600294113181,-1.413884013891955,-15.965998172759987,,,0.0,inf
0.30000000000000004,0.5667335987094201,0.28588901418121704,7.165251610474463,11.008381537916613,0.2624727040529251,0.6421069875359535,107.0,133.0,118.0,133.4219970703125,0.15742599964150558,0.07941361505033806,1.8765239417537392,-25.604928287219582,,,0.010605150595725577,141.0926056105546
0.35000000000000003,0.6878411829472986,1.2601333407772544,6.427111826762311,11.008357792683746,0.2715299017727375,0.6545059904456139,107.0,133.0,118.0,133.4219970703125,0.19106699526313847,0.3500370391047929,0.6728199124326579,5.412468481089098,,,0.0,inf
0.4,0.6899652242660652,1.8184629651384716,5.9150397310263285,11.00827597851769,0.2811941020190716,0.6770129948854446,107.0,133.0,118.0,133.4219970703125,0.19165700674057368,0.5051286014273532,0.011800229548704081,3.1018312464512063,,,0.0,inf
0.45,0.6322392046451963,2.0269728719626157,5.526233045119957,11.008185783092486,0.2903391011059284,0.7043372914195061,107.0,133.0,118.0,133.4219970703125,0.1756220012903323,0.5630480199896154,-0.3207001090048273,1.158388371245245,-0.1866598394730634,,0.0,inf
